idServicio;id;nombreSpa;capacidad;horario
9;605;Proteles cristatus;338;DIURNO
9;606;Bison bison;310;COMPLETO
9;607;Deroptyus accipitrinus;242;COMPLETO
9;608;Turtur chalcospilos;116;DIURNO
9;609;Francolinus swainsonii;286;DIURNO
9;610;Raphicerus campestris;303;COMPLETO
9;611;Varanus salvator;263;COMPLETO
9;612;Ourebia ourebi;128;COMPLETO
9;613;Xerus sp.;83;DIURNO
9;614;Neophoca cinerea;367;DIURNO
9;615;Anas bahamensis;9;DIURNO
9;616;Semnopithecus entellus;403;NOCTURNO
9;617;Helogale undulata;419;NOCTURNO
9;618;Spheniscus magellanicus;406;DIURNO
9;619;Coluber constrictor foxii;33;COMPLETO
9;620;Tiliqua scincoides;211;NOCTURNO
9;621;Zenaida galapagoensis;234;COMPLETO
9;622;Ciconia episcopus;356;DIURNO
9;623;Antidorcas marsupialis;290;DIURNO
9;624;Tachyglossus aculeatus;382;DIURNO
9;625;Crotalus cerastes;458;DIURNO
9;626;Felis chaus;221;NOCTURNO
9;627;Oxybelis fulgidus;344;NOCTURNO
9;628;Canis mesomelas;454;NOCTURNO
9;629;Petaurus norfolcensis;421;DIURNO
9;630;Mycteria ibis;21;COMPLETO
9;631;Oncorhynchus nerka;316;NOCTURNO
9;632;Streptopelia senegalensis;36;NOCTURNO
9;633;Equus burchelli;270;COMPLETO
9;634;Spermophilus parryii;483;DIURNO
9;635;Neophron percnopterus;131;DIURNO
9;636;Ictalurus furcatus;177;DIURNO
9;637;Acrobates pygmaeus;420;COMPLETO
9;638;Tamiasciurus hudsonicus;247;COMPLETO
9;639;Smithopsis crassicaudata;60;DIURNO
9;640;Nasua nasua;305;NOCTURNO
9;641;Francolinus leucoscepus;328;COMPLETO
9;642;Lutra canadensis;243;NOCTURNO
9;643;Chlidonias leucopterus;199;DIURNO
9;644;Dolichitus patagonum;278;DIURNO
9;645;Stercorarius longicausus;434;DIURNO
9;646;unavailable;138;COMPLETO
9;647;Microcavia australis;324;DIURNO
9;648;Ciconia ciconia;296;NOCTURNO
9;649;Myrmecobius fasciatus;298;DIURNO
9;650;Naja nivea;177;COMPLETO
9;651;Sarkidornis melanotos;74;DIURNO
9;652;Mycteria ibis;135;NOCTURNO
9;653;Melursus ursinus;251;COMPLETO
9;654;Columba livia;131;COMPLETO
9;655;Caiman crocodilus;467;DIURNO
9;656;Canis lupus;191;COMPLETO
9;657;Psittacula krameri;222;DIURNO
9;658;Psittacula krameri;5;NOCTURNO
9;659;Semnopithecus entellus;209;NOCTURNO
9;660;Morelia spilotes variegata;140;COMPLETO
9;661;Phalacrocorax carbo;108;DIURNO
9;662;Papio cynocephalus;391;DIURNO
9;663;Plegadis ridgwayi;155;NOCTURNO
9;664;Taxidea taxus;414;NOCTURNO
9;665;Plegadis ridgwayi;136;DIURNO
9;666;Pavo cristatus;103;NOCTURNO
9;667;Alopex lagopus;305;DIURNO
9;668;Tringa glareola;325;DIURNO
9;669;Priodontes maximus;266;COMPLETO
9;670;Felis chaus;138;COMPLETO
9;671;Priodontes maximus;72;COMPLETO
9;672;Dromaeus novaehollandiae;265;COMPLETO
9;673;Vombatus ursinus;137;DIURNO
9;674;Bos taurus;158;NOCTURNO
9;675;Anas bahamensis;11;COMPLETO
9;676;Milvago chimachima;234;COMPLETO
9;677;Mabuya spilogaster;65;COMPLETO
9;678;Platalea leucordia;236;NOCTURNO
9;679;Mycteria ibis;93;NOCTURNO
9;680;Laniarius ferrugineus;243;NOCTURNO
9;681;Acrantophis madagascariensis;222;NOCTURNO
9;682;Acridotheres tristis;326;NOCTURNO
9;683;Numida meleagris;91;NOCTURNO
9;684;Herpestes javanicus;266;NOCTURNO
9;685;Vanellus chilensis;337;COMPLETO
9;686;Cercopithecus aethiops;316;DIURNO
9;687;Boa constrictor mexicana;205;COMPLETO
9;688;Streptopelia senegalensis;250;NOCTURNO
9;689;Mazama gouazoubira;216;DIURNO
9;690;Nasua nasua;341;COMPLETO
9;691;Geochelone elephantopus;272;COMPLETO
9;692;Macropus rufogriseus;185;COMPLETO
9;693;Semnopithecus entellus;310;COMPLETO
9;694;Corvus brachyrhynchos;238;DIURNO
9;695;Bucephala clangula;496;DIURNO
9;696;Galictis vittata;318;COMPLETO
9;697;Theropithecus gelada;362;COMPLETO
9;698;Tayassu tajacu;340;DIURNO
9;699;Halcyon smyrnesis;485;NOCTURNO
9;700;Anthropoides paradisea;276;DIURNO
9;701;Petaurus breviceps;408;NOCTURNO
9;702;Galago crassicaudataus;494;DIURNO
9;703;Phalaropus fulicarius;57;COMPLETO
9;704;Laniarius ferrugineus;216;NOCTURNO
9;705;Ctenophorus ornatus;76;COMPLETO
9;706;Agkistrodon piscivorus;421;DIURNO
9;707;Snycerus caffer;436;NOCTURNO
9;708;Bubalus arnee;145;COMPLETO
9;709;Coluber constrictor;450;COMPLETO
9;710;Graspus graspus;342;COMPLETO
9;711;Semnopithecus entellus;87;NOCTURNO
9;712;unavailable;61;NOCTURNO
9;713;Buteo regalis;469;NOCTURNO
9;714;Canis dingo;38;NOCTURNO
9;715;Fratercula corniculata;11;NOCTURNO
9;716;Macropus robustus;97;NOCTURNO
9;717;Phalacrocorax carbo;173;NOCTURNO
9;718;Odocoileus hemionus;233;NOCTURNO
9;719;Eudromia elegans;249;COMPLETO
9;720;Bradypus tridactylus;223;NOCTURNO
9;721;Macropus robustus;2;COMPLETO
9;722;Lutra canadensis;32;DIURNO
9;723;Cacatua tenuirostris;144;COMPLETO
9;724;Merops bullockoides;45;NOCTURNO
9;725;Arctogalidia trivirgata;458;COMPLETO
9;726;Funambulus pennati;125;DIURNO
9;727;Carduelis pinus;279;DIURNO
9;728;Lycosa godeffroyi;344;NOCTURNO
9;729;Ephippiorhynchus mycteria;400;NOCTURNO
9;730;Antechinus flavipes;464;DIURNO
9;731;Aegypius tracheliotus;225;NOCTURNO
9;732;Ctenophorus ornatus;208;COMPLETO
9;733;Lamprotornis nitens;271;NOCTURNO
9;734;Papio cynocephalus;96;DIURNO
9;735;Macropus eugenii;148;COMPLETO
9;736;Gazella thompsonii;158;DIURNO
9;737;Ammospermophilus nelsoni;203;DIURNO
9;738;Mazama americana;379;NOCTURNO
9;739;Passer domesticus;100;NOCTURNO
9;740;Nyctereutes procyonoides;130;NOCTURNO
9;741;Callipepla gambelii;51;NOCTURNO
9;742;Chauna torquata;493;COMPLETO
9;743;Fratercula corniculata;106;DIURNO
9;744;Dicrurus adsimilis;99;DIURNO
9;745;Bettongia penicillata;104;DIURNO
9;746;Funambulus pennati;405;COMPLETO
9;747;Sarcophilus harrisii;214;DIURNO
9;748;Axis axis;227;NOCTURNO
9;749;Passer domesticus;347;NOCTURNO
9;750;Ratufa indica;280;NOCTURNO
9;751;Sylvilagus floridanus;62;COMPLETO
9;752;Phalacrocorax niger;230;COMPLETO
9;753;Theropithecus gelada;346;DIURNO
9;754;Pseudocheirus peregrinus;56;DIURNO
9;755;Gekko gecko;70;COMPLETO
9;756;Eudromia elegans;88;NOCTURNO
9;757;Alcelaphus buselaphus cokii;76;COMPLETO
9;758;Elephas maximus bengalensis;373;DIURNO
9;759;Anthropoides paradisea;192;DIURNO
9;760;Sterna paradisaea;482;COMPLETO
9;761;Bradypus tridactylus;486;NOCTURNO
9;762;Damaliscus dorcas;194;COMPLETO
9;763;unavailable;57;COMPLETO
9;764;Salvadora hexalepis;276;DIURNO
9;765;Hymenolaimus malacorhynchus;49;DIURNO
9;766;Buteo regalis;424;COMPLETO
9;767;Acrobates pygmaeus;369;COMPLETO
9;768;Spizaetus coronatus;42;COMPLETO
9;769;Nannopterum harrisi;353;NOCTURNO
9;770;Cynictis penicillata;253;NOCTURNO
9;771;Gazella thompsonii;44;NOCTURNO
9;772;Eurocephalus anguitimens;440;NOCTURNO
9;773;Aonyx cinerea;143;DIURNO
9;774;Meleagris gallopavo;52;DIURNO
9;775;Genetta genetta;369;DIURNO
9;776;Ursus maritimus;359;DIURNO
9;777;Laniarius ferrugineus;420;DIURNO
9;778;Dacelo novaeguineae;98;COMPLETO
9;779;Phoca vitulina;94;COMPLETO
9;780;Leprocaulinus vipera;311;DIURNO
9;781;Alouatta seniculus;216;NOCTURNO
9;782;Lemur fulvus;194;NOCTURNO
9;783;Mellivora capensis;215;NOCTURNO
9;784;Columba livia;29;DIURNO
9;785;Neophron percnopterus;198;DIURNO
9;786;Anastomus oscitans;337;DIURNO
9;787;Globicephala melas;326;NOCTURNO
9;788;Ephippiorhynchus mycteria;411;NOCTURNO
9;789;Heloderma horridum;35;NOCTURNO
9;790;Sciurus vulgaris;160;COMPLETO
9;791;Felis silvestris lybica;268;DIURNO
9;792;Cordylus giganteus;48;COMPLETO
9;793;Crocodylus niloticus;338;NOCTURNO
9;794;Kobus vardonii vardoni;332;NOCTURNO
9;795;Francolinus swainsonii;473;NOCTURNO
9;796;Spheniscus magellanicus;467;COMPLETO
9;797;Larus dominicanus;181;DIURNO
9;798;Galago crassicaudataus;68;COMPLETO
9;799;Trichosurus vulpecula;160;COMPLETO
9;800;Hymenolaimus malacorhynchus;188;DIURNO
9;801;Equus hemionus;467;COMPLETO
9;802;Panthera leo;397;DIURNO
9;803;Spermophilus armatus;55;DIURNO
9;804;Phoenicopterus ruber;220;COMPLETO
9;805;Grus rubicundus;109;COMPLETO
9;806;Nasua narica;55;DIURNO
9;807;Larus dominicanus;76;COMPLETO
9;808;Bubo virginianus;320;COMPLETO
9;809;Bugeranus caruncalatus;403;NOCTURNO
9;810;Dicrurus adsimilis;138;COMPLETO
9;811;Otaria flavescens;56;DIURNO
9;812;Diomedea irrorata;39;COMPLETO
9;813;Colaptes campestroides;156;NOCTURNO
9;814;Spermophilus armatus;63;NOCTURNO
9;815;Passer domesticus;471;DIURNO
9;816;Aegypius tracheliotus;499;DIURNO
9;817;Bassariscus astutus;115;COMPLETO
9;818;Anthropoides paradisea;37;DIURNO
9;819;Bubalus arnee;477;DIURNO
9;820;Cacatua galerita;479;COMPLETO
9;821;Tragelaphus scriptus;222;COMPLETO
9;822;Cygnus atratus;56;NOCTURNO
9;823;Lutra canadensis;86;DIURNO
9;824;Geochelone radiata;81;NOCTURNO
9;825;Larus fuliginosus;235;NOCTURNO
9;826;Macropus agilis;264;DIURNO
9;827;Anas bahamensis;389;NOCTURNO
9;828;Macropus agilis;200;DIURNO
9;829;Bubo sp.;267;DIURNO
9;830;Alouatta seniculus;398;DIURNO
9;831;Cervus canadensis;58;NOCTURNO
9;832;Phoenicopterus ruber;98;COMPLETO
9;833;Canis mesomelas;30;NOCTURNO
9;834;Cracticus nigroagularis;472;NOCTURNO
9;835;Ploceus rubiginosus;169;NOCTURNO
9;836;Ploceus intermedius;207;COMPLETO
9;837;Lybius torquatus;241;NOCTURNO
9;838;Orcinus orca;149;DIURNO
9;839;Vanellus armatus;149;NOCTURNO
9;840;Plocepasser mahali;36;COMPLETO
9;841;Tadorna tadorna;409;NOCTURNO
9;842;Vicugna vicugna;184;NOCTURNO
9;843;Rhabdomys pumilio;412;DIURNO
9;844;Lamprotornis chalybaeus;402;COMPLETO
9;845;Taxidea taxus;45;DIURNO
9;846;Eudromia elegans;234;COMPLETO
9;847;Marmota caligata;385;COMPLETO
9;848;Pseudocheirus peregrinus;222;DIURNO
9;849;unavailable;451;COMPLETO
9;850;Phalacrocorax niger;463;NOCTURNO
9;851;Deroptyus accipitrinus;296;COMPLETO
9;852;Crotalus adamanteus;145;DIURNO
9;853;Buteo regalis;145;NOCTURNO
9;854;Bettongia penicillata;221;COMPLETO
9;855;Ninox superciliaris;426;NOCTURNO
9;856;Damaliscus dorcas;90;NOCTURNO
9;857;Pituophis melanaleucus;78;DIURNO
9;858;Litrocranius walleri;377;NOCTURNO
9;859;Laniarius ferrugineus;420;DIURNO
9;860;Corvus albicollis;403;DIURNO
9;861;Choriotis kori;139;DIURNO
9;862;Columba palumbus;235;NOCTURNO
9;863;Merops sp.;182;COMPLETO
9;864;Zonotrichia capensis;8;DIURNO
9;865;Choloepus hoffmani;457;COMPLETO
9;866;Lorythaixoides concolor;299;DIURNO
9;867;Phalacrocorax carbo;113;COMPLETO
9;868;Rhea americana;318;COMPLETO
9;869;Agkistrodon piscivorus;256;COMPLETO
9;870;Amphibolurus barbatus;82;DIURNO
9;871;Damaliscus dorcas;226;COMPLETO
9;872;unavailable;128;DIURNO
9;873;Crotaphytus collaris;183;COMPLETO
9;874;unavailable;235;NOCTURNO
9;875;Raphicerus campestris;5;DIURNO
9;876;Helogale undulata;378;DIURNO
9;877;Buteo regalis;128;NOCTURNO
9;878;Parus atricapillus;480;DIURNO
9;879;Macaca nemestrina;316;DIURNO
9;880;Dasyurus maculatus;180;DIURNO
9;881;Coluber constrictor foxii;273;COMPLETO
9;882;Bubo virginianus;500;NOCTURNO
9;883;Cebus apella;222;DIURNO
9;884;Canis mesomelas;68;COMPLETO
9;885;Coendou prehensilis;446;NOCTURNO
9;886;Geochelone elegans;309;COMPLETO
9;887;Libellula quadrimaculata;273;NOCTURNO
9;888;Priodontes maximus;127;COMPLETO
9;889;Haematopus ater;359;NOCTURNO
9;890;Naja haje;2;DIURNO
9;891;Alopochen aegyptiacus;400;COMPLETO
9;892;Ploceus rubiginosus;383;NOCTURNO
9;893;Pycnonotus nigricans;124;COMPLETO
9;894;Eutamias minimus;152;DIURNO
9;895;Anthropoides paradisea;365;NOCTURNO
9;896;Bubulcus ibis;407;NOCTURNO
9;897;Nesomimus trifasciatus;44;COMPLETO
9;898;Cervus elaphus;91;NOCTURNO
9;899;Ursus maritimus;189;DIURNO
9;900;Sciurus vulgaris;258;DIURNO
9;901;Canis aureus;417;COMPLETO
9;902;Martes americana;383;COMPLETO
9;903;Phasianus colchicus;284;DIURNO
9;904;Sula dactylatra;141;NOCTURNO
9;905;Papio ursinus;132;NOCTURNO
9;906;Plocepasser mahali;290;COMPLETO
9;907;Leprocaulinus vipera;188;NOCTURNO
9;908;Varanus salvator;356;DIURNO
9;909;Eolophus roseicapillus;288;COMPLETO
9;910;Graspus graspus;298;DIURNO
9;911;Naja nivea;245;COMPLETO
9;912;Ictalurus furcatus;68;DIURNO
9;913;Acrantophis madagascariensis;155;COMPLETO
9;914;Phoca vitulina;463;DIURNO
9;915;Choloepus hoffmani;464;DIURNO
9;916;Proteles cristatus;479;NOCTURNO
9;917;Macropus agilis;363;DIURNO
9;918;Microcebus murinus;131;COMPLETO
9;919;Hystrix indica;416;COMPLETO
9;920;Vanellus sp.;438;NOCTURNO
9;921;Varanus sp.;366;COMPLETO
9;922;Felis concolor;20;COMPLETO
9;923;Leptoptilos crumeniferus;126;NOCTURNO
9;924;Nyctanassa violacea;335;DIURNO
9;925;Equus burchelli;277;COMPLETO
9;926;Sarcorhamphus papa;410;COMPLETO
9;927;Corvus brachyrhynchos;331;DIURNO
9;928;Carduelis pinus;180;COMPLETO
9;929;Ovis ammon;174;DIURNO
9;930;Bassariscus astutus;223;NOCTURNO
9;931;Buteo jamaicensis;23;COMPLETO
9;932;Agelaius phoeniceus;37;NOCTURNO
9;933;Tiliqua scincoides;203;COMPLETO
9;934;Acinynox jubatus;364;NOCTURNO
9;935;Tachybaptus ruficollis;19;DIURNO
9;936;Vulpes chama;159;DIURNO
9;937;Tamandua tetradactyla;155;COMPLETO
9;938;Felis rufus;321;NOCTURNO
9;939;Alligator mississippiensis;237;NOCTURNO
9;940;Milvago chimachima;273;NOCTURNO
9;941;Tiliqua scincoides;345;COMPLETO
9;942;Francolinus leucoscepus;384;COMPLETO
9;943;Neophoca cinerea;92;COMPLETO
9;944;Pycnonotus nigricans;168;COMPLETO
9;945;Fulica cristata;219;COMPLETO
9;946;Agkistrodon piscivorus;368;NOCTURNO
9;947;Morelia spilotes variegata;453;COMPLETO
9;948;Phalacrocorax carbo;286;DIURNO
9;949;Larus fuliginosus;262;COMPLETO
9;950;Equus burchelli;322;DIURNO
9;951;Carduelis uropygialis;439;NOCTURNO
9;952;Casmerodius albus;410;DIURNO
9;953;Merops nubicus;122;COMPLETO
9;954;Anastomus oscitans;193;DIURNO
9;955;Numida meleagris;338;NOCTURNO
9;956;Lorythaixoides concolor;459;COMPLETO
9;957;Zonotrichia capensis;417;DIURNO
9;958;Ara chloroptera;333;COMPLETO
9;959;Lophoaetus occipitalis;410;COMPLETO
9;960;Genetta genetta;281;DIURNO
9;961;Eumetopias jubatus;307;COMPLETO
9;962;Sterna paradisaea;383;COMPLETO
9;963;Pan troglodytes;136;NOCTURNO
9;964;Tayassu pecari;107;NOCTURNO
9;965;Phoenicopterus ruber;381;NOCTURNO
9;966;Ratufa indica;106;NOCTURNO
9;967;Phoca vitulina;407;COMPLETO
9;968;Bugeranus caruncalatus;386;NOCTURNO
9;969;Geochelone elegans;219;COMPLETO
9;970;Tenrec ecaudatus;47;COMPLETO
9;971;Oreotragus oreotragus;107;DIURNO
9;972;Bubulcus ibis;416;COMPLETO
9;973;Axis axis;71;COMPLETO
9;974;Milvus migrans;250;DIURNO
9;975;Dasyurus maculatus;218;NOCTURNO
9;976;Ceryle rudis;152;COMPLETO
9;977;Geochelone elegans;105;DIURNO
9;978;Alectura lathami;343;COMPLETO
9;979;Mazama gouazoubira;194;COMPLETO
9;980;Ornithorhynchus anatinus;382;DIURNO
9;981;Sula nebouxii;444;NOCTURNO
9;982;Neotis denhami;107;COMPLETO
9;983;Laniaurius atrococcineus;250;NOCTURNO
9;984;Panthera leo persica;362;DIURNO
9;985;Alouatta seniculus;76;NOCTURNO
9;986;Conolophus subcristatus;36;DIURNO
9;987;unavailable;350;NOCTURNO
9;988;Ciconia episcopus;248;COMPLETO
9;989;Tadorna tadorna;419;COMPLETO
9;990;Phascogale calura;24;COMPLETO
9;991;Tayassu pecari;400;DIURNO
9;992;Graspus graspus;113;NOCTURNO
9;993;Sciurus vulgaris;46;COMPLETO
9;994;Bubalus arnee;289;COMPLETO
9;995;Myiarchus tuberculifer;255;COMPLETO
9;996;Rhabdomys pumilio;19;NOCTURNO
9;997;Psophia viridis;395;NOCTURNO
9;998;Carduelis uropygialis;468;COMPLETO
9;999;unavailable;237;NOCTURNO
9;1000;Turtur chalcospilos;145;COMPLETO
9;1001;Macaca fuscata;130;COMPLETO
9;1002;Felis libyca;8;NOCTURNO
9;1003;Myotis lucifugus;369;COMPLETO
9;1004;Eudromia elegans;12;COMPLETO
9;1005;Struthio camelus;486;NOCTURNO
9;1006;Bassariscus astutus;220;NOCTURNO
9;1007;Macropus agilis;63;COMPLETO
9;1008;Alectura lathami;115;NOCTURNO
9;1009;Carphophis sp.;257;COMPLETO
9;1010;Coendou prehensilis;250;DIURNO
9;1011;Giraffe camelopardalis;11;COMPLETO
9;1012;Felis caracal;104;NOCTURNO
9;1013;Speothos vanaticus;56;DIURNO
9;1014;Varanus salvator;79;NOCTURNO
9;1015;Columba livia;195;DIURNO
9;1016;Globicephala melas;234;COMPLETO
9;1017;Vulpes chama;47;NOCTURNO
9;1018;Canis lupus lycaon;264;COMPLETO
9;1019;Platalea leucordia;106;COMPLETO
9;1020;Pan troglodytes;143;NOCTURNO
9;1021;Corythornis cristata;162;NOCTURNO
9;1022;Colaptes campestroides;223;NOCTURNO
9;1023;Pavo cristatus;4;NOCTURNO
9;1024;Varanus komodensis;42;DIURNO
9;1025;Dicrurus adsimilis;155;NOCTURNO
9;1026;Macropus agilis;267;DIURNO
9;1027;Echimys chrysurus;191;COMPLETO
9;1028;Phascogale calura;206;NOCTURNO
9;1029;Paraxerus cepapi;241;NOCTURNO
9;1030;Phalacrocorax albiventer;323;COMPLETO
9;1031;Paraxerus cepapi;281;DIURNO
9;1032;Varanus albigularis;143;COMPLETO
9;1033;Cygnus buccinator;23;COMPLETO
9;1034;Rhea americana;448;COMPLETO
9;1035;Colaptes campestroides;488;NOCTURNO
9;1036;Naja haje;84;DIURNO
9;1037;Trichosurus vulpecula;336;COMPLETO
9;1038;Agkistrodon piscivorus;109;COMPLETO
9;1039;Egretta thula;318;DIURNO
9;1040;Butorides striatus;416;NOCTURNO
9;1041;Terrapene carolina;337;DIURNO
9;1042;Plocepasser mahali;450;COMPLETO
9;1043;Canis lupus baileyi;479;COMPLETO
9;1044;Mazama americana;28;COMPLETO
9;1045;Cygnus buccinator;175;NOCTURNO
9;1046;Cacatua tenuirostris;473;NOCTURNO
9;1047;Carduelis uropygialis;54;DIURNO
9;1048;Naja nivea;252;DIURNO
9;1049;Bison bison;491;NOCTURNO
9;1050;Oxybelis fulgidus;357;COMPLETO
9;1051;Uraeginthus bengalus;134;DIURNO
9;1052;Marmota monax;477;DIURNO
9;1053;Dendrocitta vagabunda;144;COMPLETO
9;1054;Limnocorax flavirostra;285;NOCTURNO
9;1055;Lasiorhinus latifrons;175;COMPLETO
9;1056;Irania gutteralis;225;DIURNO
9;1057;Phascogale tapoatafa;1;DIURNO
9;1058;Naja haje;7;COMPLETO
9;1059;Cacatua tenuirostris;108;DIURNO
9;1060;Trichoglossus haematodus moluccanus;60;NOCTURNO
9;1061;Acrobates pygmaeus;12;COMPLETO
9;1062;Agama sp.;170;COMPLETO
9;1063;Lamprotornis superbus;15;NOCTURNO
9;1064;Bos taurus;370;COMPLETO
9;1065;Merops nubicus;440;NOCTURNO
9;1066;Felis wiedi or Leopardus weidi;471;NOCTURNO
9;1067;Varanus sp.;234;DIURNO
9;1068;Pseudalopex gymnocercus;389;COMPLETO
9;1069;Paradoxurus hermaphroditus;92;NOCTURNO
9;1070;Pavo cristatus;120;DIURNO
9;1071;Cyrtodactylus louisiadensis;106;NOCTURNO
9;1072;Pytilia melba;199;NOCTURNO
9;1073;Papio cynocephalus;389;DIURNO
9;1074;Speotyte cuniculata;363;NOCTURNO
9;1075;Melophus lathami;413;COMPLETO
9;1076;Acrobates pygmaeus;257;COMPLETO
9;1077;Nycticorax nycticorax;316;COMPLETO
9;1078;Phoca vitulina;28;COMPLETO
9;1079;Vulpes vulpes;198;COMPLETO
9;1080;Aegypius occipitalis;380;COMPLETO
9;1081;Naja haje;326;COMPLETO
9;1082;Streptopelia senegalensis;484;DIURNO
9;1083;Hystrix cristata;457;COMPLETO
9;1084;Eolophus roseicapillus;120;NOCTURNO
9;1085;Crocuta crocuta;154;DIURNO
9;1086;Chelodina longicollis;420;NOCTURNO
9;1087;Pteropus rufus;163;NOCTURNO
9;1088;Picoides pubescens;84;COMPLETO
9;1089;Ovis ammon;91;DIURNO
9;1090;Macropus rufus;164;COMPLETO
9;1091;Tayassu pecari;434;DIURNO
9;1092;Lorythaixoides concolor;45;NOCTURNO
9;1093;Casmerodius albus;130;NOCTURNO
9;1094;Pavo cristatus;109;DIURNO
9;1095;Diomedea irrorata;37;NOCTURNO
9;1096;Corvus brachyrhynchos;470;NOCTURNO
9;1097;Felis concolor;425;NOCTURNO
9;1098;Antilope cervicapra;378;COMPLETO
9;1099;Ardea golieth;340;NOCTURNO
9;1100;Microcebus murinus;27;COMPLETO
9;1101;Paroaria gularis;118;NOCTURNO
9;1102;Colaptes campestroides;231;DIURNO
9;1103;Hippotragus niger;242;DIURNO
9;1104;Ardea golieth;474;DIURNO
9;1105;Anser caerulescens;325;NOCTURNO
9;1106;Pelecanus occidentalis;419;DIURNO
9;1107;Herpestes javanicus;36;COMPLETO
9;1108;Neophoca cinerea;345;DIURNO
9;1109;Paroaria gularis;140;DIURNO
9;1110;Terathopius ecaudatus;188;NOCTURNO
9;1111;Eurocephalus anguitimens;225;COMPLETO
9;1112;Coluber constrictor;254;NOCTURNO
9;1113;Cervus elaphus;355;COMPLETO
9;1114;Nectarinia chalybea;262;NOCTURNO
9;1115;Papio cynocephalus;315;DIURNO
9;1116;Anathana ellioti;16;NOCTURNO
9;1117;Felis serval;437;NOCTURNO
9;1118;Coluber constrictor foxii;446;COMPLETO
9;1119;Lamprotornis sp.;194;COMPLETO
9;1120;Nectarinia chalybea;21;COMPLETO
9;1121;Nyctea scandiaca;22;NOCTURNO
9;1122;Sus scrofa;267;NOCTURNO
9;1123;Bos frontalis;387;NOCTURNO
9;1124;Tadorna tadorna;377;COMPLETO
9;1125;Oreotragus oreotragus;172;COMPLETO
9;1126;Tayassu pecari;189;NOCTURNO
9;1127;Gopherus agassizii;34;DIURNO
9;1128;Macropus agilis;371;COMPLETO
9;1129;Connochaetus taurinus;500;COMPLETO
9;1130;Otocyon megalotis;107;COMPLETO
9;1131;Spermophilus lateralis;47;DIURNO
9;1132;Bos taurus;283;DIURNO
9;1133;Odocoileus hemionus;232;COMPLETO
9;1134;Didelphis virginiana;67;DIURNO
9;1135;Buteo galapagoensis;364;NOCTURNO
9;1136;Crotalus cerastes;381;COMPLETO
9;1137;Falco mexicanus;407;NOCTURNO
9;1138;Oryx gazella callotis;312;COMPLETO
9;1139;Dipodomys deserti;177;NOCTURNO
9;1140;Nectarinia chalybea;341;NOCTURNO
9;1141;Mazama gouazoubira;163;NOCTURNO
9;1142;Cygnus atratus;484;DIURNO
9;1143;Upupa epops;457;NOCTURNO
9;1144;Varanus sp.;224;COMPLETO
9;1145;Felis yagouaroundi;85;COMPLETO
9;1146;Zenaida galapagoensis;480;DIURNO
9;1147;Gabianus pacificus;402;DIURNO
9;1148;Funambulus pennati;483;DIURNO
9;1149;Trachyphonus vaillantii;445;DIURNO
9;1150;Cebus nigrivittatus;160;NOCTURNO
9;1151;Canis dingo;496;NOCTURNO
9;1152;Platalea leucordia;140;DIURNO
9;1153;unavailable;327;NOCTURNO
9;1154;Acanthaster planci;414;DIURNO
9;1155;Phalaropus fulicarius;414;NOCTURNO
9;1156;Tayassu tajacu;369;DIURNO
9;1157;Macropus rufus;469;NOCTURNO
9;1158;Sarkidornis melanotos;248;COMPLETO
9;1159;Choloepus hoffmani;96;NOCTURNO
9;1160;Lama glama;227;NOCTURNO
9;1161;Panthera leo persica;27;COMPLETO
9;1162;Merops nubicus;51;DIURNO
9;1163;Phalaropus fulicarius;151;NOCTURNO
9;1164;Ara ararauna;377;NOCTURNO
9;1165;Isoodon obesulus;8;DIURNO
9;1166;Graspus graspus;136;NOCTURNO
9;1167;Ovis ammon;74;NOCTURNO
9;1168;Alopochen aegyptiacus;375;DIURNO
9;1169;Acrantophis madagascariensis;201;NOCTURNO
9;1170;Agkistrodon piscivorus;358;COMPLETO
9;1171;Upupa epops;455;NOCTURNO
9;1172;Tragelaphus strepsiceros;179;DIURNO
9;1173;Uraeginthus bengalus;42;NOCTURNO
9;1174;Corvus albicollis;336;DIURNO
9;1175;Bos taurus;318;COMPLETO
9;1176;Upupa epops;389;NOCTURNO
9;1177;Carduelis uropygialis;240;COMPLETO
9;1178;Pseudocheirus peregrinus;386;DIURNO
9;1179;Martes americana;236;NOCTURNO
9;1180;Meleagris gallopavo;425;DIURNO
9;1181;Irania gutteralis;290;DIURNO
9;1182;Axis axis;402;DIURNO
9;1183;Pelecans onocratalus;131;NOCTURNO
9;1184;Marmota caligata;7;DIURNO
9;1185;Francolinus coqui;21;NOCTURNO
9;1186;Nectarinia chalybea;123;COMPLETO
9;1187;Macropus parryi;252;NOCTURNO
9;1188;Pycnonotus barbatus;211;DIURNO
9;1189;Nasua nasua;166;COMPLETO
9;1190;Ceratotherium simum;41;COMPLETO
9;1191;Kobus vardonii vardoni;400;NOCTURNO
9;1192;Tayassu pecari;168;NOCTURNO
9;1193;unavailable;23;NOCTURNO
9;1194;Coluber constrictor foxii;68;NOCTURNO
9;1195;Callorhinus ursinus;43;NOCTURNO
9;1196;Aonyx capensis;32;DIURNO
9;1197;Columba palumbus;281;NOCTURNO
9;1198;Colobus guerza;394;NOCTURNO
9;1199;Snycerus caffer;1;DIURNO
9;1200;Propithecus verreauxi;295;DIURNO
9;1201;Ctenophorus ornatus;216;DIURNO
9;1202;Ploceus intermedius;97;DIURNO
