idFactura;montoTotal;habitacion
1516;8761233;101322
1517;1304196;48761
1518;569699;77567
1519;4287575;73865
1520;8236938;23157
1521;2831555;9267
1522;7387522;112657
1523;9361405;90808
1524;5477166;79831
1525;3462633;65164
1526;262387;93321
1527;8393933;20545
1528;784781;100692
1529;8731233;102551
1530;1507727;91667
1531;4817481;68492
1532;941610;83283
1533;5924154;5986
1534;6438072;83107
1535;1055478;681
1536;4114697;48897
1537;2030401;44987
1538;6778378;88465
1539;1573807;36379
1540;2414673;43949
1541;8024644;60476
1542;2019393;67979
1543;1392329;60749
1544;5916332;28248
1545;9182521;24009
1546;7150956;99739
1547;4744177;54287
1548;6659960;98103
1549;8845996;43961
1550;2153160;7868
1551;3473520;66352
1552;6661666;87893
1553;5408189;83851
1554;9614020;42299
1555;831151;55
1556;2765429;4378
1557;5146115;11342
1558;1811410;44701
1559;5913536;45300
1560;9332480;81826
1561;9329458;43625
1562;9300257;35605
1563;4694335;8482
1564;5714108;40330
1565;8647554;1701
1566;9943108;44433
1567;1188383;92180
1568;8694000;26023
1569;8613108;90408
1570;7497224;68967
1571;3467038;32555
1572;5335603;41743
1573;5364868;64970
1574;1705792;105413
1575;4165504;118399
1576;4538857;8634
1577;6105577;69683
1578;2430817;74590
1579;8748642;39059
1580;7214080;10700
1581;2317924;115272
1582;6449944;89461
1583;2101374;111464
1584;7828693;25539
1585;5509367;60564
1586;7405095;67509
1587;4323257;110735
1588;9181159;76578
1589;5374145;46668
1590;2541364;30133
1591;3125900;16824
1592;8337552;12699
1593;3322058;44362
1594;9488392;7243
1595;5466188;14412
1596;4256688;104671
1597;7718746;108102
1598;5061704;42249
1599;7311165;75839
1600;5776027;68496
1601;3982980;24911
1602;9165074;37540
1603;3458906;92906
1604;294420;113868
1605;4329169;72228
1606;4697038;47175
1607;3900739;1598
1608;3087666;87528
1609;233174;36277
1610;103602;63835
1611;1786203;62142
1612;7349339;30034
1613;896043;37862
1614;7569260;111384
1615;8947858;13197
1616;5729791;59038
1617;2842350;21494
1618;3371658;14007
1619;182761;39732
1620;2768095;89401
1621;6855771;30979
1622;4659152;56704
1623;6900414;104896
1624;5179332;109857
1625;9003137;37231
1626;8889424;111154
1627;9027087;79359
1628;4909120;55001
1629;1940045;62349
1630;8729478;103274
1631;7675205;104268
1632;5922;76351
1633;4544144;94393
1634;4956352;26586
1635;8882512;15295
1636;9614267;77404
1637;5679054;59362
1638;4304878;110843
1639;2398246;22569
1640;2268137;97810
1641;6714617;112379
1642;1767510;54554
1643;4400763;6814
1644;4607545;104295
1645;9199914;23657
1646;8695703;117470
1647;5912124;107075
1648;5412323;20889
1649;3680646;76278
1650;3438334;83768
1651;1675201;66849
1652;1750269;119612
1653;5142257;1256
1654;6119009;63585
1655;206655;53147
1656;3718535;36651
1657;9711409;61384
1658;9829969;110020
1659;384476;39687
1660;21245;108379
1661;730803;99408
1662;5385679;19295
1663;265474;107772
1664;6176156;33507
1665;2104514;88819
1666;8604639;84227
1667;1105250;97808
1668;806211;63913
1669;329412;46720
1670;3754822;61229
1671;6782846;2851
1672;2024518;69778
1673;2258191;111080
1674;5060935;70026
1675;6176761;46762
1676;3287800;44113
1677;4386665;119147
1678;9927167;52104
1679;5179053;86084
1680;4498971;64285
1681;6176296;100975
1682;5903674;81502
1683;7828397;22952
1684;3997943;22189
1685;3075172;101166
1686;5511887;99178
1687;9505971;21729
1688;118641;86835
1689;889496;36158
1690;8352064;29701
1691;9878829;96166
1692;9527276;73139
1693;3910951;70235
1694;9174426;66394
1695;3180484;100376
1696;66165;874
1697;648995;107337
1698;4142962;72435
1699;436659;53561
1700;8271498;52719
1701;5522959;27714
1702;1705382;34891
1703;6565776;102333
1704;8298811;4846
1705;1888041;62329
1706;1877545;75606
1707;6470457;56875
1708;811979;111329
1709;3620505;115655
1710;2342406;96161
1711;5739560;72545
1712;4611328;67282
1713;4021201;66038
1714;1541792;9127
1715;6233946;75577
1716;9608334;111784
1717;5817971;53968
1718;8863181;44003
1719;3251958;95107
1720;7082682;49385
1721;113802;51140
1722;7021969;26743
1723;8337680;89050
1724;5927043;33047
1725;7158880;43250
1726;8048866;107288
1727;5533171;44671
1728;3923546;80350
1729;5220544;33448
1730;5938127;71272
1731;1896315;22524
1732;1888894;3937
1733;4779013;34095
1734;8071559;58089
1735;529805;30473
1736;9294333;92113
1737;1954769;111482
1738;4189030;49867
1739;7649017;72466
1740;1169669;88060
1741;2491188;79476
1742;3566637;52301
1743;4144652;64902
1744;3901803;23545
1745;497802;43149
1746;7687481;97657
1747;6543506;72149
1748;2891695;23137
1749;6084419;72932
1750;2766684;28232
1751;6178141;118236
1752;8289423;18051
1753;92104;101500
1754;4599141;43154
1755;4109448;82278
1756;1772311;58782
1757;4629385;81169
1758;1056460;76273
1759;2343117;116012
1760;1807776;54507
1761;4154189;16240
1762;7087991;67666
1763;8807014;1965
1764;4364953;81023
1765;4446676;37189
1766;936648;90096
1767;2313221;99223
1768;6641480;49508
1769;6183863;111999
1770;782527;82333
1771;7828952;26537
1772;5407300;22951
1773;7711095;297
1774;1706719;14758
1775;3035428;26667
1776;5155899;10518
1777;8449650;11084
1778;7956650;40868
1779;92792;102175
1780;4216012;30588
1781;9401830;119532
1782;1365272;74234
1783;475572;35825
1784;3730977;89688
1785;8704424;26854
1786;1615328;77209
1787;3498412;107848
1788;9613451;73019
1789;7960213;67696
1790;7744458;102982
1791;3445024;10181
1792;7045614;71839
1793;1993196;50470
1794;6932996;72569
1795;2340810;8843
1796;8285595;41189
1797;1323203;41528
1798;2382286;36400
1799;3309991;43232
1800;7220203;23367
1801;711563;27495
1802;5037954;64160
1803;3219892;23277
1804;1506864;95606
1805;1144392;85288
1806;5054512;36540
1807;9906752;99962
1808;942527;24123
1809;6446952;15144
1810;8139493;35744
1811;265422;85892
1812;2735852;90573
1813;8775414;64195
1814;5028928;91876
1815;4165211;85449
1816;7661887;16394
1817;2821884;60324
1818;6444186;84895
1819;2906884;92160
1820;5923869;30010
1821;4861582;76816
1822;1521063;58109
1823;4323198;35342
1824;1882636;111583
1825;9055054;20782
1826;283875;60136
1827;54583;103377
1828;2651515;16018
1829;4934715;17536
1830;4336462;6062
1831;4693976;37418
1832;7169851;25583
1833;9453837;83105
1834;3533970;28213
1835;9671316;103633
1836;2201733;97768
1837;913711;35663
1838;1464317;30146
1839;7504918;29498
1840;3385730;42587
1841;8566037;86471
1842;6926788;29795
1843;438899;64484
1844;3613913;85531
1845;9500275;9905
1846;2771693;51594
1847;9616532;57910
1848;3725637;35560
1849;8569646;54643
1850;6910976;79450
1851;3847948;28613
1852;9361047;103262
1853;4991964;98330
1854;8869337;2814
1855;4548656;66905
1856;9059621;112756
1857;7757604;12879
1858;7609363;49250
1859;6225494;34168
1860;3483208;32167
1861;7106593;92918
1862;863162;94998
1863;7662366;9635
1864;4907016;60872
1865;173192;99243
1866;8678728;46180
1867;583825;110792
1868;3457842;27584
1869;1736864;106800
1870;5678901;81066
1871;5515115;9719
1872;3229591;63334
1873;7773155;80544
1874;1409885;98761
1875;6752363;22976
1876;2516202;95336
1877;2462515;63483
1878;8118059;14914
1879;9049759;115568
1880;1335710;100960
1881;9115738;58314
1882;2398475;29701
1883;6142682;30666
1884;5986752;68818
1885;7245528;60778
1886;6550215;92104
1887;3747213;102032
1888;6427180;84497
1889;3418737;104967
1890;4408309;42934
1891;342234;22828
1892;5791835;113837
1893;8210658;3889
1894;4568054;118143
1895;1080870;35846
1896;9961273;27336
1897;6502823;63545
1898;1367291;1424
1899;3481413;102026
1900;7709676;39023
1901;6213998;80399
1902;3435386;76030
1903;342810;33814
1904;6024641;6211
1905;5382097;103518
1906;547683;108949
1907;4500208;106249
1908;5194426;59996
1909;7250732;117786
1910;7349260;87546
1911;8032417;25642
1912;1447557;114923
1913;8758657;43867
1914;7412426;98716
1915;8269728;100511
1916;6119247;49482
1917;4050483;49312
1918;9644102;2935
1919;4906498;82058
1920;8294461;54821
1921;679818;66988
1922;2384945;16886
1923;5018705;104657
1924;6419030;22926
1925;5622547;92113
1926;3702202;56802
1927;6665394;84127
1928;2423932;11499
1929;9948884;93579
1930;7912191;80007
1931;7354268;111375
1932;8349107;110928
1933;8248360;19228
1934;6161838;57486
1935;1048348;34992
1936;8879759;30818
1937;6901383;71290
1938;846407;96533
1939;821623;53280
1940;6003687;77616
1941;4856492;45214
1942;1230342;58479
1943;9984580;30832
1944;5305379;54594
1945;1026967;93234
1946;7125998;107608
1947;1182462;61871
1948;5331313;34789
1949;277055;58863
1950;4487021;55707
1951;8084325;75590
1952;7581644;91449
1953;1593250;104775
1954;6462773;93642
1955;7967814;35746
1956;4475443;90886
1957;6798581;9392
1958;1849851;8262
1959;9358444;88330
1960;2688533;87496
1961;3524469;9756
1962;8185263;76227
1963;9625570;56166
1964;214257;84802
1965;3862271;47276
1966;2361924;81596
1967;2777205;11916
1968;1530780;52855
1969;1374624;24011
1970;5273735;61778
1971;4052025;7817
1972;2962246;13606
1973;2820678;74936
1974;7478788;26044
1975;4533818;99467
1976;5979735;280
1977;6181035;119227
1978;5692362;102873
1979;7427544;51222
1980;7237945;49946
1981;8367579;69566
1982;894892;45716
1983;8318757;82466
1984;5042958;62373
1985;9002986;104981
1986;5890185;43115
1987;9010914;36684
1988;1621570;107498
1989;8070379;14173
1990;3981411;118279
1991;4535758;77316
1992;7886012;2188
1993;2305222;108330
1994;3928394;47492
1995;5154992;107575
1996;7917336;25381
1997;2387589;89358
1998;9704611;98365
1999;3951100;94479
2000;7674664;18227
2001;5084132;73127
2002;8282857;91259
2003;7728775;104784
2004;3461321;117144
2005;6085529;82677
2006;1227129;58447
2007;7303791;72820
2008;5553116;41439
2009;3916093;20175
2010;9190569;40752
2011;2074907;2778
2012;187371;62807
2013;2456697;89091
2014;332554;71559
2015;8722329;119800
2016;5419144;78303
2017;1222276;83846
2018;3669279;88962
2019;4941850;3226
2020;891360;62854
2021;5461779;79403
2022;3510512;96017
2023;1892528;51145
2024;158004;62657
2025;1288768;115868
2026;2231922;50566
2027;9044702;25953
2028;6285271;21310
2029;6632926;37668
2030;2949811;114008
2031;3890005;81511
2032;3031621;50558
2033;1495242;21819
2034;2449638;24387
2035;337250;58925
2036;3464135;2686
2037;8835749;12385
2038;3758439;68737
2039;8887315;13780
2040;7943195;94793
2041;5057265;90605
2042;5440174;74700
2043;7235810;2345
2044;7809550;13538
2045;8362438;37493
2046;9862359;81430
2047;7506811;14274
2048;765063;6764
2049;3557148;101587
2050;733717;54335
2051;2630306;55985
2052;7112660;13683
2053;4197182;117502
2054;4130943;83711
2055;7222498;17769
2056;1642012;63788
2057;5317513;91236
2058;1512529;119801
2059;158699;77070
2060;7452665;91900
2061;5269358;30160
2062;7507829;97956
2063;881310;58226
2064;1725643;43064
2065;8674507;75485
2066;8875641;118938
2067;7305430;106265
2068;8015528;118783
2069;30713;46908
2070;2357042;3054
2071;8335985;29099
2072;7891360;48669
2073;9877349;28577
2074;2945815;64507
2075;693702;12806
2076;971891;83905
2077;3353812;117362
2078;2344717;92387
2079;1633828;35774
2080;9895071;90735
2081;3898745;89256
2082;8690356;112285
2083;3105566;106998
2084;3713986;30882
2085;9550837;62450
2086;3060863;44750
2087;6822451;95970
2088;6873124;21784
2089;3184290;43894
2090;3896950;85077
2091;86228;97905
2092;2032569;101038
2093;2757152;63880
2094;2807651;35536
2095;8921229;55537
2096;8476010;14892
2097;8286007;31407
2098;5498675;99405
2099;3633320;64183
2100;5374625;17571
2101;2102535;43371
2102;979424;92986
2103;3282824;73302
2104;8237566;90177
2105;7079314;53646
2106;9247100;71789
2107;5699557;35137
2108;6925950;8982
2109;7282588;95756
2110;2653248;71929
2111;9319107;94604
2112;1542417;16190
2113;3930088;7334
2114;7382095;21169
2115;8174033;116063
2116;1209362;12196
2117;2287393;79710
2118;7503233;112556
2119;9492500;72853
2120;3328716;80167
2121;2551151;87119
2122;8933358;21866
2123;481799;26258
2124;6337117;29168
2125;8080545;33530
2126;6265271;55195
2127;4144794;42132
2128;3194091;113672
2129;4988618;105948
2130;4497737;116270
2131;959928;44055
2132;6236178;98780
2133;3802427;27797
2134;3273030;100802
2135;2287162;39400
2136;7860193;90666
2137;7727700;74889
2138;6721343;71229
2139;8630308;92180
2140;4813469;6646
2141;6903203;20884
2142;3575851;81252
2143;4913170;53951
2144;4096306;115128
2145;1866890;109575
2146;5146124;6780
2147;9405029;46351
2148;926442;22633
2149;1368143;89140
2150;7119203;53973
2151;9547510;36037
2152;7461684;2339
2153;103951;61611
2154;7104086;1064
2155;5704984;57413
2156;6052888;52708
2157;3648453;32257
2158;7402977;109927
2159;306114;60648
2160;9509905;85195
2161;5336107;79729
2162;6360034;107372
2163;7554873;42011
2164;6878753;49211
2165;60136;79671
2166;3441144;1283
2167;2547697;68104
2168;3965490;60079
2169;7166594;95780
2170;7599601;63530
2171;4218877;50016
2172;2717392;2854
2173;7622487;48842
2174;9162761;12479
2175;9898400;74381
2176;5978423;95458
2177;986315;92694
2178;9878677;13893
2179;4786582;114283
2180;1759171;93189
2181;1804605;48529
2182;6003377;17165
2183;5065977;54526
2184;5875351;47944
2185;3898709;119504
2186;4936901;11534
2187;9718814;106202
2188;9146513;23027
2189;1956285;51264
2190;941804;58635
2191;9207249;107851
2192;17235;108675
2193;6491424;90785
2194;9216668;65157
2195;9141940;68806
2196;9138898;63597
2197;9120059;74378
2198;2720290;109339
2199;5636669;26827
2200;8580833;88466
2201;1278592;66103
2202;3514773;87412
2203;8444805;9521
2204;4373722;29366
2205;8968245;48070
2206;3117611;108008
2207;3488970;46446
2208;2080306;3054
2209;7350980;29003
2210;8412171;116316
2211;8911272;91498
2212;7685549;17790
2213;7718873;110211
2214;6033599;105059
2215;4319854;62459
2216;7310362;101592
2217;4380562;119659
2218;6347468;17285
2219;3836146;48028
2220;5280523;23158
2221;748708;65148
2222;8353774;87148
2223;8836065;95914
2224;6461103;40618
2225;9029597;107897
2226;2603454;62872
2227;5101753;104694
2228;1890345;14511
2229;4152798;54646
2230;3119495;61019
2231;2463531;19252
2232;8093767;94570
2233;9212120;113388
2234;8060863;112444
2235;8444991;64614
2236;1597624;28780
2237;6222774;52993
2238;1370827;1270
2239;7178586;29315
2240;5206340;69571
2241;303691;86469
2242;3241974;13736
2243;5966494;27775
2244;6492901;85297
2245;7898150;40321
2246;5222326;89176
2247;7724962;31372
2248;1581329;50223
2249;2170920;59778
2250;7328483;78498
2251;6706363;84943
2252;2847267;77572
2253;9146687;109137
2254;8232905;113666
2255;4495991;76809
2256;3801875;4374
2257;3569215;24019
2258;1782285;106442
2259;4688147;85694
2260;226362;5769
2261;4825771;1915
2262;5669414;74885
2263;4534562;3057
2264;3967036;114354
2265;9814991;67079
2266;9817215;78276
2267;6852050;50001
2268;4912591;85082
2269;1566132;29276
2270;4751799;78746
2271;3279078;14639
2272;5269288;62454
2273;2984425;75712
2274;6520563;55156
2275;9471405;30485
2276;2148404;113146
2277;740747;96790
2278;9552085;56089
2279;349431;57596
2280;5173789;88361
2281;1370319;65084
2282;2319426;113795
2283;7117117;89550
2284;199543;7273
2285;5306202;71888
2286;2985785;12857
2287;1765415;113148
2288;6830728;45935
2289;2937366;22429
2290;601886;2508
2291;9678282;65676
2292;9452589;100767
2293;144351;81319
2294;8028392;76374
2295;8712644;86757
2296;6479453;33839
2297;9316945;114087
2298;4791914;65474
2299;5197789;4991
2300;912371;91918
2301;3019599;94842
2302;2128303;37002
2303;172940;20393
2304;7402730;4925
2305;9506112;21711
2306;1459065;71551
2307;9093492;107060
2308;2812058;88276
2309;3894703;42057
2310;1671384;50329
2311;7798056;10846
2312;4723312;37891
2313;1961106;56823
2314;6233165;115697
2315;4299498;34618
2316;2543337;7987
2317;1871045;101587
2318;946906;95792
2319;4174140;94520
2320;7182279;70956
2321;6864218;116110
2322;7254986;101373
2323;7229052;17022
2324;9277456;58966
2325;4878240;46709
2326;4244;23392
2327;2502988;5290
2328;3692478;109245
2329;7405925;100921
2330;6184047;32179
2331;8833937;102358
2332;3850148;80638
2333;2843388;109843
2334;2807811;47298
2335;2042474;84928
2336;4430253;52059
2337;1614188;462
2338;4467031;94981
2339;1039559;28957
2340;6478684;8933
2341;2008195;34209
2342;7560706;112088
2343;8738218;102588
2344;7424773;108391
2345;3601028;54443
2346;1709827;70762
2347;5567645;30246
2348;6430079;100490
2349;1558587;27838
2350;8469376;56957
2351;401237;92928
2352;6011597;28554
2353;1972787;66791
2354;8568648;96930
2355;3153173;36706
2356;7577095;107786
2357;8958402;18437
2358;4261272;50647
2359;566346;14816
2360;2017509;3139
2361;2679025;14738
2362;8903139;105486
2363;2509691;9296
2364;1024279;37156
2365;8668981;23765
2366;4987345;84978
2367;8404451;79500
2368;4057058;109547
2369;9590956;28190
2370;5633942;37349
2371;3679761;80472
2372;2594305;41037
2373;1469468;98451
2374;5489436;66178
2375;9346151;102534
2376;6740759;45660
2377;5029775;110412
2378;6292262;49195
2379;597638;67849
2380;2292877;21273
2381;1338743;108186
2382;2500746;115585
2383;1443231;4186
2384;4950214;99019
2385;6776103;109301
2386;1711344;12420
2387;2524606;70546
2388;9705645;29508
2389;6069775;7108
2390;6296402;92438
2391;120589;14902
2392;4850436;24002
2393;8627981;59222
2394;2120912;21963
2395;9175947;34096
2396;530961;113088
2397;1216932;21318
2398;1114996;47732
2399;4289142;79040
2400;8571059;79370
2401;8017475;62530
2402;4802506;41661
2403;5128604;57417
2404;8799116;113653
2405;2405409;101979
2406;8391214;115299
2407;4102542;79880
2408;1099940;48223
2409;9416166;11614
2410;8499540;104251
2411;7493703;5728
2412;9811923;9172
2413;7060695;49678
2414;829091;102797
2415;5551475;3316
2416;8753856;103315
2417;6547941;24027
2418;6189065;97556
2419;8952728;83974
2420;4849053;4474
2421;2208148;79775
2422;5449583;3504
2423;9666316;110513
2424;63584;70653
2425;8350840;36426
2426;7587322;98910
2427;4568653;35399
2428;3700543;69315
2429;8785282;13693
2430;4832971;97541
2431;4547070;100739
2432;5740901;18889
