id;idServicio;capacidadPiscina;profundidad;horario;nombrePiscina
706;5;17;88;COMPLETO;toolset
707;5;41;273;COMPLETO;client-driven
708;5;1;73;DIURNO;emulation
709;5;22;10;DIURNO;actuating
710;5;59;152;COMPLETO;definition
711;5;41;234;COMPLETO;Open-source
712;5;48;33;DIURNO;Right-sized
713;5;21;99;NOCTURNO;algorithm
714;5;37;72;COMPLETO;ability
715;5;62;109;DIURNO;transitional
716;5;42;272;NOCTURNO;hierarchy
717;5;16;272;COMPLETO;Digitized
718;5;31;151;NOCTURNO;Reduced
719;5;15;27;NOCTURNO;bifurcated
720;5;21;267;DIURNO;Graphic Interface
721;5;47;141;NOCTURNO;Robust
722;5;64;41;DIURNO;Polarised
723;5;57;151;DIURNO;pricing structure
724;5;56;81;DIURNO;Persistent
725;5;39;27;DIURNO;paradigm
726;5;68;80;DIURNO;Implemented
727;5;6;28;COMPLETO;mission-critical
728;5;46;97;COMPLETO;high-level
729;5;50;187;DIURNO;success
730;5;70;42;COMPLETO;Ergonomic
731;5;19;26;COMPLETO;interface
732;5;67;200;DIURNO;user-facing
733;5;54;273;NOCTURNO;Graphical User Interface
734;5;33;82;DIURNO;adapter
735;5;46;118;NOCTURNO;coherent
736;5;57;109;COMPLETO;migration
737;5;31;44;COMPLETO;User-friendly
738;5;67;295;DIURNO;flexibility
739;5;9;105;NOCTURNO;bandwidth-monitored
740;5;30;190;COMPLETO;optimal
741;5;38;279;DIURNO;support
742;5;32;260;COMPLETO;Cloned
743;5;50;189;DIURNO;empowering
744;5;32;229;NOCTURNO;array
745;5;69;113;DIURNO;adapter
746;5;46;269;COMPLETO;multi-tasking
747;5;67;262;DIURNO;Intuitive
748;5;64;94;NOCTURNO;solution
749;5;32;284;COMPLETO;Innovative
750;5;53;141;COMPLETO;orchestration
751;5;60;295;DIURNO;info-mediaries
752;5;17;49;DIURNO;circuit
753;5;37;164;NOCTURNO;focus group
754;5;68;147;NOCTURNO;Self-enabling
755;5;34;46;NOCTURNO;context-sensitive
756;5;46;276;NOCTURNO;Multi-tiered
757;5;26;83;COMPLETO;Re-contextualized
758;5;64;36;NOCTURNO;Assimilated
759;5;53;171;DIURNO;holistic
760;5;63;143;NOCTURNO;hierarchy
761;5;45;229;DIURNO;superstructure
762;5;66;290;NOCTURNO;local
763;5;12;35;DIURNO;responsive
764;5;47;201;DIURNO;scalable
765;5;47;202;COMPLETO;even-keeled
766;5;58;90;DIURNO;Streamlined
767;5;1;239;DIURNO;installation
768;5;31;12;COMPLETO;utilisation
769;5;61;281;NOCTURNO;projection
770;5;44;24;DIURNO;task-force
771;5;69;40;DIURNO;multi-tasking
772;5;69;150;NOCTURNO;system-worthy
773;5;57;175;DIURNO;Synchronised
774;5;66;243;COMPLETO;success
775;5;69;232;DIURNO;migration
776;5;61;70;DIURNO;access
777;5;47;86;COMPLETO;Adaptive
778;5;63;237;DIURNO;Fully-configurable
779;5;46;179;NOCTURNO;Synergistic
780;5;20;94;DIURNO;hierarchy
781;5;16;184;DIURNO;multi-tasking
782;5;40;193;DIURNO;policy
783;5;59;115;DIURNO;Multi-layered
784;5;57;203;NOCTURNO;Right-sized
785;5;63;199;COMPLETO;Synergistic
786;5;62;208;DIURNO;Re-engineered
787;5;20;54;NOCTURNO;Synchronised
788;5;59;27;COMPLETO;Devolved
789;5;31;14;NOCTURNO;contextually-based
790;5;29;181;COMPLETO;bottom-line
791;5;31;97;NOCTURNO;architecture
792;5;12;79;COMPLETO;Profound
793;5;45;99;NOCTURNO;scalable
794;5;12;188;NOCTURNO;De-engineered
795;5;58;184;DIURNO;circuit
796;5;41;118;COMPLETO;empowering
797;5;68;255;NOCTURNO;Open-architected
798;5;10;10;DIURNO;4th generation
799;5;19;53;DIURNO;policy
800;5;65;277;NOCTURNO;stable
801;5;16;123;NOCTURNO;installation
802;5;8;126;COMPLETO;even-keeled
803;5;67;42;DIURNO;Triple-buffered
804;5;69;257;COMPLETO;Cross-platform
805;5;38;224;DIURNO;Automated
806;5;20;168;DIURNO;strategy
807;5;7;22;DIURNO;Reactive
808;5;20;144;DIURNO;knowledge base
809;5;64;48;DIURNO;circuit
810;5;53;293;NOCTURNO;exuding
811;5;28;79;COMPLETO;Integrated
812;5;15;80;NOCTURNO;middleware
813;5;33;238;DIURNO;neural-net
814;5;25;257;NOCTURNO;Robust
815;5;45;112;COMPLETO;holistic
816;5;13;226;NOCTURNO;forecast
817;5;20;86;DIURNO;object-oriented
818;5;36;48;NOCTURNO;Customer-focused
819;5;14;13;DIURNO;policy
820;5;39;101;COMPLETO;help-desk
821;5;8;150;NOCTURNO;analyzing
822;5;31;127;DIURNO;interactive
823;5;47;276;DIURNO;Decentralized
824;5;64;267;COMPLETO;Focused
825;5;9;224;COMPLETO;Proactive
826;5;44;146;NOCTURNO;architecture
827;5;19;150;DIURNO;next generation
828;5;14;228;COMPLETO;full-range
829;5;3;65;DIURNO;holistic
830;5;58;98;NOCTURNO;solution-oriented
831;5;28;20;DIURNO;secondary
832;5;26;171;NOCTURNO;high-level
833;5;14;122;NOCTURNO;monitoring
834;5;15;116;DIURNO;motivating
835;5;18;218;NOCTURNO;info-mediaries
836;5;27;201;COMPLETO;alliance
837;5;68;231;NOCTURNO;open system
838;5;43;18;COMPLETO;attitude-oriented
839;5;16;63;NOCTURNO;bi-directional
840;5;50;21;COMPLETO;Business-focused
841;5;22;92;COMPLETO;fresh-thinking
842;5;65;82;DIURNO;orchestration
843;5;50;216;NOCTURNO;groupware
844;5;33;255;DIURNO;dynamic
845;5;41;231;COMPLETO;Switchable
846;5;36;242;DIURNO;Multi-lateral
847;5;61;241;NOCTURNO;installation
848;5;56;259;NOCTURNO;matrix
849;5;20;76;NOCTURNO;Operative
850;5;70;286;NOCTURNO;holistic
851;5;22;262;DIURNO;directional
852;5;68;242;COMPLETO;stable
853;5;62;233;COMPLETO;toolset
854;5;69;112;COMPLETO;maximized
855;5;35;95;DIURNO;Open-architected
856;5;29;106;COMPLETO;pricing structure
857;5;7;109;DIURNO;core
858;5;42;110;COMPLETO;Fully-configurable
859;5;17;288;DIURNO;disintermediate
860;5;63;289;NOCTURNO;asymmetric
861;5;38;227;NOCTURNO;middleware
862;5;53;257;COMPLETO;human-resource
863;5;62;118;NOCTURNO;interactive
864;5;62;243;COMPLETO;Fundamental
865;5;56;18;DIURNO;knowledge base
866;5;67;160;COMPLETO;encryption
867;5;68;109;DIURNO;policy
868;5;25;118;COMPLETO;Graphical User Interface
869;5;34;82;DIURNO;intermediate
870;5;38;117;DIURNO;complexity
871;5;64;244;NOCTURNO;alliance
872;5;28;142;DIURNO;empowering
873;5;41;156;NOCTURNO;next generation
874;5;46;148;COMPLETO;Intuitive
875;5;11;158;NOCTURNO;asymmetric
876;5;5;135;COMPLETO;Robust
877;5;56;129;NOCTURNO;instruction set
878;5;63;156;NOCTURNO;concept
879;5;25;206;NOCTURNO;Decentralized
880;5;25;298;DIURNO;real-time
881;5;3;149;DIURNO;Expanded
882;5;6;190;COMPLETO;methodology
883;5;61;214;COMPLETO;Expanded
884;5;27;155;DIURNO;Progressive
885;5;17;114;DIURNO;Adaptive
886;5;28;258;DIURNO;composite
887;5;31;106;COMPLETO;heuristic
888;5;28;138;NOCTURNO;needs-based
889;5;45;147;DIURNO;optimizing
890;5;65;90;COMPLETO;directional
891;5;23;206;NOCTURNO;infrastructure
892;5;44;103;NOCTURNO;benchmark
893;5;62;25;NOCTURNO;Upgradable
894;5;1;35;DIURNO;multimedia
895;5;56;102;DIURNO;instruction set
896;5;30;215;COMPLETO;leading edge
897;5;9;267;DIURNO;success
898;5;11;24;COMPLETO;neutral
899;5;65;101;COMPLETO;synergy
900;5;11;72;DIURNO;adapter
901;5;43;157;NOCTURNO;Optimized
902;5;34;157;DIURNO;needs-based
903;5;47;149;DIURNO;architecture
904;5;26;237;COMPLETO;scalable
905;5;41;110;COMPLETO;object-oriented
906;5;15;184;NOCTURNO;knowledge user
907;5;1;185;NOCTURNO;alliance
908;5;54;137;DIURNO;toolset
909;5;53;180;COMPLETO;tertiary
910;5;66;70;NOCTURNO;tangible
911;5;6;211;COMPLETO;holistic
912;5;27;172;COMPLETO;artificial intelligence
913;5;18;43;NOCTURNO;approach
914;5;41;235;DIURNO;Programmable
915;5;39;173;DIURNO;Cross-group
916;5;43;163;NOCTURNO;background
917;5;58;291;COMPLETO;functionalities
918;5;34;34;DIURNO;matrix
919;5;58;159;DIURNO;needs-based
920;5;39;176;COMPLETO;modular
921;5;58;109;COMPLETO;interactive
922;5;48;108;COMPLETO;Future-proofed
923;5;7;81;DIURNO;multi-tasking
924;5;44;168;COMPLETO;directional
925;5;67;127;DIURNO;Persevering
926;5;36;273;NOCTURNO;Triple-buffered
927;5;18;96;DIURNO;Reverse-engineered
928;5;67;296;DIURNO;intangible
929;5;62;17;DIURNO;productivity
930;5;60;259;COMPLETO;demand-driven
931;5;22;129;NOCTURNO;Quality-focused
932;5;51;142;NOCTURNO;secondary
933;5;24;228;COMPLETO;product
934;5;62;44;DIURNO;Sharable
935;5;70;211;NOCTURNO;responsive
936;5;66;224;NOCTURNO;approach
937;5;52;134;DIURNO;Compatible
938;5;51;127;COMPLETO;static
939;5;67;130;COMPLETO;Re-contextualized
940;5;11;112;DIURNO;Automated
941;5;34;84;COMPLETO;didactic
942;5;33;169;DIURNO;actuating
943;5;32;250;NOCTURNO;disintermediate
944;5;56;61;NOCTURNO;Vision-oriented
945;5;61;34;NOCTURNO;tertiary
946;5;24;277;COMPLETO;Visionary
947;5;31;213;NOCTURNO;matrix
948;5;4;210;DIURNO;Customer-focused
949;5;3;151;NOCTURNO;disintermediate
950;5;7;219;COMPLETO;exuding
951;5;68;275;COMPLETO;Fundamental
952;5;64;169;DIURNO;neural-net
953;5;21;293;DIURNO;Monitored
954;5;14;80;NOCTURNO;user-facing
955;5;43;71;NOCTURNO;leading edge
956;5;49;104;NOCTURNO;core
957;5;69;55;COMPLETO;budgetary management
958;5;18;240;NOCTURNO;real-time
959;5;10;230;COMPLETO;Open-source
960;5;42;114;COMPLETO;solution-oriented
961;5;48;299;NOCTURNO;superstructure
962;5;64;60;DIURNO;time-frame
963;5;38;18;DIURNO;leading edge
964;5;61;171;DIURNO;portal
965;5;22;103;NOCTURNO;zero administration
966;5;68;228;DIURNO;task-force
967;5;66;168;DIURNO;Fundamental
968;5;6;224;DIURNO;Cross-platform
969;5;34;163;DIURNO;Realigned
970;5;51;94;DIURNO;frame
971;5;53;134;DIURNO;instruction set
972;5;69;209;NOCTURNO;Streamlined
973;5;67;50;DIURNO;Distributed
974;5;17;251;COMPLETO;framework
975;5;17;45;NOCTURNO;product
976;5;34;201;DIURNO;Inverse
977;5;64;276;COMPLETO;clear-thinking
978;5;20;253;DIURNO;policy
979;5;51;269;COMPLETO;zero defect
980;5;13;15;DIURNO;bi-directional
981;5;19;166;NOCTURNO;De-engineered
982;5;26;226;NOCTURNO;eco-centric
983;5;65;170;NOCTURNO;local area network
984;5;36;134;NOCTURNO;multi-tasking
985;5;47;61;DIURNO;transitional
986;5;36;200;COMPLETO;Customer-focused
987;5;33;82;COMPLETO;internet solution
988;5;44;166;COMPLETO;interactive
989;5;7;252;DIURNO;Cloned
990;5;42;215;DIURNO;synergy
991;5;68;70;NOCTURNO;Visionary
992;5;18;21;NOCTURNO;focus group
993;5;58;194;NOCTURNO;User-friendly
994;5;4;40;COMPLETO;Upgradable
995;5;14;137;DIURNO;Operative
996;5;70;267;NOCTURNO;monitoring
997;5;36;140;COMPLETO;holistic
998;5;21;273;DIURNO;Face to face
999;5;48;87;DIURNO;Ergonomic
1000;5;61;235;DIURNO;protocol
1001;5;55;152;NOCTURNO;client-server
1002;5;19;268;NOCTURNO;policy
1003;5;15;20;DIURNO;User-friendly
1004;5;68;204;DIURNO;ability
1005;5;6;21;NOCTURNO;bottom-line
1006;5;39;113;DIURNO;Realigned
1007;5;15;296;NOCTURNO;Function-based
1008;5;51;257;NOCTURNO;global
1009;5;32;298;DIURNO;access
1010;5;65;276;COMPLETO;benchmark
1011;5;27;61;NOCTURNO;website
1012;5;47;232;COMPLETO;Horizontal
1013;5;57;10;NOCTURNO;explicit
1014;5;4;265;DIURNO;optimal
1015;5;33;37;NOCTURNO;complexity
1016;5;15;199;COMPLETO;moderator
1017;5;27;36;NOCTURNO;local area network
1018;5;67;259;DIURNO;high-level
1019;5;6;208;DIURNO;human-resource
1020;5;35;62;NOCTURNO;extranet
1021;5;24;247;DIURNO;multi-tasking
1022;5;57;228;COMPLETO;Exclusive
1023;5;64;227;DIURNO;interactive
1024;5;37;53;DIURNO;Networked
1025;5;3;155;COMPLETO;global
1026;5;54;176;COMPLETO;parallelism
1027;5;19;55;COMPLETO;mobile
1028;5;47;213;DIURNO;time-frame
1029;5;40;92;DIURNO;circuit
1030;5;48;123;NOCTURNO;Reduced
1031;5;11;35;NOCTURNO;bottom-line
1032;5;62;185;DIURNO;Reactive
1033;5;20;114;COMPLETO;disintermediate
1034;5;62;70;COMPLETO;emulation
1035;5;69;16;COMPLETO;analyzing
1036;5;57;254;DIURNO;emulation
1037;5;56;207;DIURNO;transitional
1038;5;42;209;DIURNO;regional
1039;5;33;258;COMPLETO;toolset
1040;5;19;71;COMPLETO;uniform
1041;5;30;76;DIURNO;Versatile
1042;5;9;34;DIURNO;Synergistic
1043;5;7;174;DIURNO;static
1044;5;25;192;DIURNO;explicit
1045;5;58;119;DIURNO;Organized
1046;5;50;119;DIURNO;collaboration
1047;5;58;104;NOCTURNO;algorithm
1048;5;58;116;DIURNO;contingency
1049;5;24;190;COMPLETO;Reverse-engineered
1050;5;50;161;DIURNO;Cloned
1051;5;64;248;NOCTURNO;groupware
1052;5;48;252;NOCTURNO;multi-tasking
1053;5;30;64;COMPLETO;exuding
1054;5;60;38;COMPLETO;core
1055;5;48;174;NOCTURNO;system engine
1056;5;29;235;NOCTURNO;Open-source
1057;5;2;111;COMPLETO;composite
1058;5;30;30;DIURNO;implementation
1059;5;68;176;DIURNO;internet solution
1060;5;14;24;NOCTURNO;Vision-oriented
1061;5;50;274;NOCTURNO;multi-tasking
1062;5;34;53;COMPLETO;infrastructure
1063;5;10;183;COMPLETO;6th generation
1064;5;42;282;DIURNO;middleware
1065;5;22;98;NOCTURNO;zero administration
1066;5;29;120;NOCTURNO;tertiary
1067;5;6;276;DIURNO;multi-state
1068;5;44;18;DIURNO;algorithm
1069;5;42;210;COMPLETO;eco-centric
1070;5;65;216;NOCTURNO;mission-critical
1071;5;61;62;DIURNO;Implemented
1072;5;45;70;NOCTURNO;zero tolerance
1073;5;69;226;DIURNO;Future-proofed
1074;5;28;227;DIURNO;Horizontal
1075;5;47;269;COMPLETO;approach
1076;5;13;211;DIURNO;policy
1077;5;29;268;DIURNO;mission-critical
1078;5;23;290;COMPLETO;migration
1079;5;63;64;NOCTURNO;analyzing
1080;5;24;175;NOCTURNO;neural-net
1081;5;49;232;DIURNO;Organic
1082;5;24;118;DIURNO;systemic
1083;5;12;224;COMPLETO;focus group
1084;5;52;215;NOCTURNO;migration
1085;5;18;79;NOCTURNO;fresh-thinking
1086;5;49;177;COMPLETO;content-based
1087;5;45;90;NOCTURNO;Fundamental
1088;5;13;57;COMPLETO;disintermediate
1089;5;57;221;DIURNO;fault-tolerant
1090;5;66;246;DIURNO;object-oriented
1091;5;38;53;DIURNO;interface
1092;5;42;169;DIURNO;User-friendly
1093;5;44;119;DIURNO;Implemented
1094;5;52;195;NOCTURNO;help-desk
1095;5;19;70;COMPLETO;human-resource
1096;5;49;294;COMPLETO;directional
1097;5;29;219;COMPLETO;didactic
1098;5;65;158;DIURNO;Automated
1099;5;3;238;DIURNO;function
1100;5;29;234;NOCTURNO;workforce
1101;5;30;278;NOCTURNO;radical
1102;5;15;173;NOCTURNO;Managed
1103;5;65;81;DIURNO;neural-net
1104;5;10;271;COMPLETO;groupware
1105;5;23;13;NOCTURNO;complexity
1106;5;32;62;DIURNO;Configurable
1107;5;4;216;DIURNO;Down-sized
1108;5;4;81;COMPLETO;analyzer
1109;5;32;155;COMPLETO;knowledge user
1110;5;64;97;DIURNO;flexibility
1111;5;3;209;NOCTURNO;Devolved
1112;5;22;166;NOCTURNO;software
1113;5;7;221;NOCTURNO;focus group
1114;5;47;73;COMPLETO;zero administration
1115;5;59;129;DIURNO;dedicated
1116;5;33;53;NOCTURNO;transitional
1117;5;63;101;NOCTURNO;bottom-line
1118;5;63;296;COMPLETO;optimizing
1119;5;27;287;COMPLETO;capability
1120;5;9;79;NOCTURNO;toolset
1121;5;1;216;NOCTURNO;scalable
1122;5;67;218;NOCTURNO;Open-architected
1123;5;35;77;DIURNO;leverage
1124;5;40;42;COMPLETO;Multi-lateral
1125;5;29;116;DIURNO;cohesive
1126;5;25;37;NOCTURNO;application
1127;5;65;56;COMPLETO;asynchronous
1128;5;62;231;NOCTURNO;systemic
1129;5;41;132;NOCTURNO;Self-enabling
1130;5;7;96;NOCTURNO;workforce
1131;5;63;281;NOCTURNO;core
1132;5;23;112;DIURNO;capacity
1133;5;34;47;NOCTURNO;hub
1134;5;15;60;DIURNO;value-added
1135;5;29;18;COMPLETO;orchestration
1136;5;67;207;COMPLETO;Universal
1137;5;59;85;NOCTURNO;contingency
1138;5;37;116;DIURNO;tertiary
1139;5;65;97;NOCTURNO;Phased
1140;5;25;46;DIURNO;5th generation
1141;5;26;252;COMPLETO;instruction set
1142;5;40;101;DIURNO;Face to face
1143;5;58;137;NOCTURNO;initiative
1144;5;34;125;NOCTURNO;secondary
1145;5;41;212;COMPLETO;intangible
1146;5;29;74;COMPLETO;implementation
1147;5;6;184;DIURNO;Horizontal
1148;5;36;196;DIURNO;static
1149;5;40;88;COMPLETO;policy
1150;5;60;239;COMPLETO;matrix
1151;5;39;242;NOCTURNO;contextually-based
1152;5;60;248;NOCTURNO;Organized
1153;5;17;145;COMPLETO;Intuitive
1154;5;18;269;NOCTURNO;strategy
1155;5;60;174;NOCTURNO;artificial intelligence
1156;5;63;155;DIURNO;capacity
1157;5;48;80;COMPLETO;analyzing
1158;5;18;224;COMPLETO;demand-driven
1159;5;42;257;NOCTURNO;3rd generation
1160;5;6;111;DIURNO;emulation
1161;5;54;296;COMPLETO;User-friendly
1162;5;27;223;DIURNO;6th generation
1163;5;34;190;COMPLETO;knowledge user
1164;5;15;67;DIURNO;leading edge
1165;5;28;215;DIURNO;grid-enabled
1166;5;62;41;COMPLETO;analyzing
1167;5;39;131;NOCTURNO;Universal
1168;5;12;141;DIURNO;high-level
1169;5;70;264;DIURNO;upward-trending
1170;5;18;109;NOCTURNO;zero defect
1171;5;65;132;DIURNO;dedicated
1172;5;47;273;DIURNO;Right-sized
1173;5;22;175;NOCTURNO;Sharable
1174;5;48;11;DIURNO;solution-oriented
1175;5;55;227;NOCTURNO;actuating
1176;5;49;248;COMPLETO;multi-tasking
1177;5;15;293;NOCTURNO;mobile
1178;5;64;204;DIURNO;empowering
1179;5;14;112;COMPLETO;Expanded
1180;5;24;25;DIURNO;pricing structure
1181;5;63;271;COMPLETO;Optional
1182;5;20;138;DIURNO;productivity
1183;5;45;63;DIURNO;executive
1184;5;7;277;COMPLETO;Reduced
1185;5;41;22;COMPLETO;transitional
1186;5;44;21;NOCTURNO;global
1187;5;17;59;COMPLETO;solution
1188;5;58;158;NOCTURNO;25 hour
1189;5;68;267;COMPLETO;Self-enabling
1190;5;39;112;COMPLETO;next generation
1191;5;37;90;COMPLETO;architecture
1192;5;61;103;DIURNO;budgetary management
1193;5;2;106;NOCTURNO;moderator
1194;5;19;19;DIURNO;encompassing
1195;5;25;204;COMPLETO;website
1196;5;30;78;COMPLETO;multimedia
1197;5;8;73;COMPLETO;Networked
1198;5;24;73;DIURNO;Quality-focused
1199;5;20;232;NOCTURNO;toolset
1200;5;4;100;DIURNO;multi-tasking
1201;5;50;151;NOCTURNO;Fundamental
1202;5;65;39;NOCTURNO;circuit
1203;5;67;205;COMPLETO;internet solution
1204;5;2;132;COMPLETO;Right-sized
1205;5;25;25;NOCTURNO;needs-based
1206;5;50;229;NOCTURNO;circuit
1207;5;66;102;COMPLETO;Balanced
1208;5;62;141;DIURNO;website
1209;5;13;139;NOCTURNO;web-enabled
1210;5;20;268;NOCTURNO;Total
1211;5;24;15;COMPLETO;4th generation
1212;5;45;30;COMPLETO;reciprocal
1213;5;68;293;COMPLETO;maximized
1214;5;51;244;DIURNO;Quality-focused
1215;5;58;269;NOCTURNO;Ergonomic
1216;5;19;13;DIURNO;Self-enabling
1217;5;39;185;DIURNO;explicit
1218;5;54;158;COMPLETO;paradigm
1219;5;17;253;DIURNO;Cross-platform
1220;5;14;122;DIURNO;Programmable
1221;5;43;31;NOCTURNO;modular
1222;5;43;213;NOCTURNO;Balanced
1223;5;5;126;COMPLETO;hybrid
1224;5;52;172;NOCTURNO;array
1225;5;57;277;DIURNO;heuristic
1226;5;24;51;COMPLETO;bi-directional
1227;5;11;211;DIURNO;Up-sized
1228;5;4;223;DIURNO;zero administration
1229;5;16;32;COMPLETO;Cloned
1230;5;1;175;DIURNO;non-volatile
1231;5;27;87;NOCTURNO;exuding
1232;5;57;150;COMPLETO;4th generation
1233;5;38;205;DIURNO;internet solution
1234;5;27;232;DIURNO;architecture
1235;5;41;159;DIURNO;Cross-group
1236;5;13;64;DIURNO;Public-key
1237;5;43;162;NOCTURNO;implementation
1238;5;33;46;DIURNO;4th generation
1239;5;4;256;COMPLETO;protocol
1240;5;10;261;COMPLETO;array
1241;5;56;19;DIURNO;Switchable
1242;5;45;18;COMPLETO;implementation
1243;5;66;66;COMPLETO;success
1244;5;55;258;NOCTURNO;standardization
1245;5;12;167;NOCTURNO;dedicated
1246;5;4;94;COMPLETO;Phased
1247;5;27;104;NOCTURNO;process improvement
1248;5;20;168;COMPLETO;Business-focused
1249;5;55;238;COMPLETO;heuristic
1250;5;39;208;COMPLETO;Expanded
1251;5;68;149;COMPLETO;eco-centric
1252;5;58;36;DIURNO;archive
1253;5;52;113;NOCTURNO;Compatible
1254;5;32;231;NOCTURNO;bifurcated
1255;5;28;182;DIURNO;solution-oriented
1256;5;41;255;DIURNO;success
1257;5;16;48;DIURNO;modular
1258;5;44;273;DIURNO;Synergistic
1259;5;54;108;COMPLETO;secondary
1260;5;60;76;NOCTURNO;Total
1261;5;11;180;COMPLETO;hierarchy
1262;5;55;287;NOCTURNO;zero defect
1263;5;30;297;DIURNO;asynchronous
1264;5;45;182;COMPLETO;Digitized
1265;5;70;116;NOCTURNO;mission-critical
1266;5;14;10;COMPLETO;exuding
1267;5;48;181;NOCTURNO;complexity
1268;5;27;218;COMPLETO;heuristic
1269;5;20;170;DIURNO;hybrid
1270;5;19;180;DIURNO;Horizontal
1271;5;37;56;DIURNO;encryption
1272;5;56;150;COMPLETO;secondary
1273;5;61;179;COMPLETO;monitoring
1274;5;26;36;DIURNO;upward-trending
1275;5;28;34;DIURNO;explicit
1276;5;50;259;NOCTURNO;hierarchy
1277;5;60;108;COMPLETO;encompassing
1278;5;67;183;DIURNO;methodical
1279;5;9;298;NOCTURNO;approach
1280;5;22;147;COMPLETO;matrices
1281;5;32;219;COMPLETO;concept
1282;5;20;270;COMPLETO;Horizontal
1283;5;20;268;NOCTURNO;local area network
1284;5;21;58;NOCTURNO;installation
1285;5;1;109;DIURNO;Up-sized
1286;5;6;126;DIURNO;implementation
1287;5;24;285;DIURNO;eco-centric
1288;5;11;114;NOCTURNO;customer loyalty
1289;5;3;45;NOCTURNO;Polarised
1290;5;69;239;COMPLETO;Vision-oriented
1291;5;68;99;DIURNO;bandwidth-monitored
1292;5;49;50;NOCTURNO;Synergistic
1293;5;55;12;COMPLETO;Front-line
1294;5;58;195;COMPLETO;mobile
1295;5;8;107;COMPLETO;encompassing
1296;5;47;259;COMPLETO;25 hour
1297;5;40;164;NOCTURNO;neutral
1298;5;16;39;COMPLETO;focus group
1299;5;30;153;COMPLETO;circuit
1300;5;47;273;DIURNO;architecture
1301;5;69;130;NOCTURNO;contingency
1302;5;45;17;COMPLETO;Integrated
1303;5;25;167;COMPLETO;mission-critical
1304;5;23;99;DIURNO;user-facing
1305;5;15;224;NOCTURNO;optimizing
1306;5;46;78;NOCTURNO;function
1307;5;26;153;NOCTURNO;high-level
1308;5;44;159;NOCTURNO;regional
1309;5;58;294;NOCTURNO;multi-tasking
1310;5;42;127;NOCTURNO;Optional
1311;5;40;161;COMPLETO;next generation
1312;5;45;284;DIURNO;zero tolerance
1313;5;66;111;DIURNO;Organic
1314;5;53;54;NOCTURNO;Persistent
1315;5;62;97;NOCTURNO;groupware
1316;5;55;255;COMPLETO;optimizing
1317;5;2;170;COMPLETO;system engine
1318;5;27;79;DIURNO;Reverse-engineered
1319;5;23;44;DIURNO;Optional
1320;5;63;18;NOCTURNO;actuating
1321;5;44;89;DIURNO;Centralized
1322;5;43;131;COMPLETO;firmware
1323;5;2;279;DIURNO;interface
1324;5;48;251;NOCTURNO;utilisation
1325;5;5;29;DIURNO;instruction set
1326;5;40;36;DIURNO;Digitized
1327;5;34;186;COMPLETO;migration
1328;5;4;233;DIURNO;frame
1329;5;32;83;COMPLETO;human-resource
1330;5;43;81;DIURNO;Cloned
1331;5;14;117;NOCTURNO;Up-sized
1332;5;26;290;COMPLETO;upward-trending
1333;5;28;204;DIURNO;eco-centric
1334;5;9;127;NOCTURNO;circuit
1335;5;57;171;NOCTURNO;Quality-focused
1336;5;23;272;NOCTURNO;Reverse-engineered
1337;5;58;181;DIURNO;fresh-thinking
1338;5;67;35;NOCTURNO;matrices
1339;5;5;252;DIURNO;Re-engineered
1340;5;60;168;COMPLETO;analyzing
1341;5;14;266;COMPLETO;Grass-roots
1342;5;14;166;NOCTURNO;Stand-alone
1343;5;47;193;COMPLETO;Self-enabling
1344;5;27;21;DIURNO;info-mediaries
1345;5;70;65;COMPLETO;policy
1346;5;36;25;DIURNO;Digitized
1347;5;27;53;COMPLETO;Monitored
1348;5;60;63;DIURNO;client-server
1349;5;20;260;DIURNO;modular
1350;5;7;72;COMPLETO;array
1351;5;57;55;DIURNO;scalable
1352;5;14;75;NOCTURNO;composite
1353;5;68;224;DIURNO;systemic
1354;5;28;90;DIURNO;policy
1355;5;26;252;COMPLETO;functionalities
1356;5;31;76;COMPLETO;attitude-oriented
1357;5;41;79;DIURNO;Versatile
1358;5;44;242;NOCTURNO;Pre-emptive
1359;5;43;104;COMPLETO;directional
1360;5;25;77;NOCTURNO;content-based
1361;5;6;231;DIURNO;analyzer
1362;5;24;92;NOCTURNO;algorithm
1363;5;1;224;NOCTURNO;productivity
1364;5;32;140;COMPLETO;paradigm
1365;5;61;61;NOCTURNO;Object-based
1366;5;3;37;NOCTURNO;hardware
1367;5;16;127;NOCTURNO;foreground
1368;5;47;266;COMPLETO;Profound
1369;5;10;247;COMPLETO;Visionary
1370;5;3;85;DIURNO;client-driven
1371;5;37;206;NOCTURNO;cohesive
1372;5;34;284;NOCTURNO;content-based
1373;5;48;174;NOCTURNO;knowledge user
1374;5;50;90;COMPLETO;multi-state
1375;5;10;153;NOCTURNO;intranet
1376;5;61;179;DIURNO;Customizable
1377;5;50;287;DIURNO;Fundamental
1378;5;57;141;DIURNO;5th generation
1379;5;55;160;NOCTURNO;analyzing
